id,element,geometry,highway
801986153,way,"LINESTRING (5.391201 51.468046, 5.391176 51.468064, 5.391154 51.468128, 5.391129 51.468198, 5.391092 51.468289, 5.391073 51.468335, 5.391056 51.468384, 5.391056 51.468428, 5.391073 51.468498, 5.391073 51.468536, 5.391066 51.468564, 5.391033 51.468657, 5.390881 51.469036, 5.390784 51.469273, 5.390506 51.469981, 5.390383 51.470294, 5.390302 51.470547, 5.390246 51.470823, 5.390224 51.471018, 5.390218 51.471104, 5.39021 51.47132, 5.390202 51.471566, 5.390188 51.471821, 5.390183 51.471852, 5.390166 51.471883, 5.390123 51.47192, 5.390072 51.471946, 5.389166 51.472273, 5.38757 51.472854, 5.387515 51.47286, 5.387474 51.472858, 5.387426 51.472847, 5.387388 51.472825, 5.387323 51.472763, 5.387251 51.472685)",cycleway
801986154,way,"LINESTRING (5.391201 51.468046, 5.39123 51.468041, 5.391365 51.468047, 5.391435 51.468052, 5.391591 51.468066, 5.391698 51.468075, 5.391731 51.468083, 5.391744 51.468098, 5.391742 51.468124, 5.391747 51.468141, 5.391758 51.468159, 5.391776 51.468169, 5.391795 51.468172)",cycleway
801986155,way,"LINESTRING (5.391795 51.468172, 5.392754 51.468225)",cycleway
801986158,way,"LINESTRING (5.392938 51.467516, 5.39297 51.467524, 5.393058 51.467548, 5.39309 51.467573, 5.393108 51.467599, 5.393124 51.467668, 5.3931 51.467754, 5.393022 51.468122, 5.393024 51.468167, 5.393035 51.468197)",cycleway
801986160,way,"LINESTRING (5.357146 51.45351, 5.357268 51.453565, 5.357318 51.453607, 5.357354 51.453645, 5.357427 51.453689, 5.357703 51.453843, 5.357949 51.454018, 5.358183 51.454195, 5.358311 51.454297, 5.358418 51.454379, 5.359178 51.455034, 5.360261 51.455962, 5.360746 51.456379, 5.361248 51.456815, 5.361303 51.456876, 5.361374 51.456934, 5.36145 51.456985, 5.361584 51.457116, 5.361697 51.457248, 5.361832 51.457433, 5.362256 51.458059, 5.362714 51.458724, 5.363152 51.459368, 5.363532 51.459922, 5.363562 51.459978, 5.363571 51.460016, 5.363574 51.460031, 5.36363 51.460091, 5.363692 51.46012, 5.363757 51.460135, 5.363814 51.46014, 5.363876 51.460135, 5.364163 51.460064, 5.365011 51.459835, 5.365492 51.459704, 5.365583 51.459677, 5.365671 51.459642, 5.366447 51.459428, 5.367216 51.459222, 5.368763 51.458802, 5.370317 51.458379, 5.370509 51.458348, 5.370688 51.458344, 5.370931 51.458366, 5.371102 51.458402, 5.371257 51.458446, 5.372881 51.458931, 5.37452 51.459424, 5.374676 51.459495, 5.374786 51.459557, 5.374944 51.459682, 5.375101 51.459856, 5.376201 51.461071, 5.376449 51.461343, 5.376603 51.461499, 5.376783 51.461674, 5.377979 51.462638, 5.378348 51.462937, 5.379382 51.463763, 5.379834 51.464126, 5.38022 51.464434, 5.380737 51.464854, 5.381317 51.465308, 5.381966 51.465728, 5.382608 51.466148, 5.383559 51.466768, 5.383983 51.467046, 5.384416 51.46732, 5.384603 51.467425, 5.384738 51.46749, 5.384894 51.467553, 5.385148 51.467646, 5.385425 51.467726, 5.385703 51.467786, 5.385946 51.467827, 5.386161 51.467852, 5.386544 51.467882, 5.387419 51.467945, 5.388439 51.468018, 5.388584 51.468027, 5.388657 51.468031, 5.388733 51.468016, 5.388823 51.467984, 5.388936 51.467953, 5.389017 51.46795, 5.389078 51.467958)",cycleway
805522498,way,"LINESTRING (5.474746 51.438397, 5.474636 51.438348, 5.474454 51.438297, 5.47424 51.438307, 5.473761 51.43835, 5.473536 51.438372, 5.473306 51.438391, 5.472266 51.438481, 5.47199 51.438505, 5.471713 51.438528, 5.471625 51.438537, 5.470467 51.438638, 5.4697 51.4387, 5.469629 51.438709, 5.469562 51.438719, 5.469497 51.43873, 5.469449 51.438738, 5.469401 51.438745, 5.469375 51.438751)",cycleway
807586118,way,"LINESTRING (5.495732 51.485254, 5.495749 51.485277, 5.495755 51.485318, 5.495736 51.485466, 5.495685 51.485798, 5.495642 51.486094, 5.495643 51.486121, 5.495657 51.486183, 5.495655 51.486225, 5.495644 51.486252, 5.495629 51.486271, 5.495611 51.486289)",cycleway
807600388,way,"LINESTRING (5.467896 51.42283, 5.467705 51.422799, 5.467248 51.422758, 5.467192 51.422748, 5.467074 51.422739, 5.466874 51.422724, 5.466806 51.422718, 5.466716 51.422705)",cycleway
807820325,way,"LINESTRING (5.451296 51.410654, 5.451162 51.410632, 5.451046 51.410609)",cycleway
807881809,way,"LINESTRING (5.448718 51.415707, 5.448927 51.415755)",cycleway
807881812,way,"LINESTRING (5.487817 51.457661, 5.487799 51.45766, 5.48776 51.457655, 5.487695 51.457642)",cycleway
807881813,way,"LINESTRING (5.487992 51.457305, 5.488046 51.457324, 5.488091 51.457343)",cycleway
807882587,way,"LINESTRING (5.479148 51.431376, 5.479185 51.431392, 5.479474 51.431515, 5.479516 51.431552, 5.479532 51.431598)",cycleway
807882588,way,"LINESTRING (5.442723 51.426962, 5.442735 51.426947, 5.442756 51.426929, 5.442785 51.426909)",cycleway
808379004,way,"LINESTRING (5.460981 51.428135, 5.461009 51.428192)",cycleway
808817599,way,"LINESTRING (5.49729 51.449816, 5.497428 51.449762, 5.497528 51.449748, 5.497592 51.449749, 5.497717 51.449769, 5.497765 51.449777)",cycleway
808817600,way,"LINESTRING (5.497047 51.449984, 5.49729 51.449816)",cycleway
808817601,way,"LINESTRING (5.488257 51.44735, 5.488258 51.447246, 5.488227 51.447213, 5.488226 51.447132, 5.48834 51.446915, 5.488341 51.44685)",cycleway
808817602,way,"LINESTRING (5.488259 51.44758, 5.488257 51.44735)",cycleway
810059982,way,"LINESTRING (5.477053 51.454347, 5.477035 51.454295, 5.477068 51.45403, 5.477144 51.453541, 5.477194 51.453224, 5.477206 51.453175, 5.477217 51.453115, 5.47729 51.452689, 5.4773 51.452627, 5.477309 51.452581, 5.477329 51.45248, 5.477364 51.45239, 5.477414 51.452282, 5.477427 51.452208, 5.477433 51.452143, 5.477413 51.451938)",cycleway
810059991,way,"LINESTRING (5.476604 51.452666, 5.477278 51.452585, 5.477309 51.452581)",cycleway
810201303,way,"LINESTRING (5.468863 51.438546, 5.468874 51.438487, 5.468873 51.438478, 5.468868 51.438455, 5.468845 51.438348, 5.468614 51.437966, 5.468559 51.437836, 5.468528 51.437674, 5.468534 51.4376, 5.468544 51.437523, 5.468592 51.437384, 5.468685 51.437253, 5.468744 51.437184, 5.468772 51.437161, 5.468812 51.437129, 5.468872 51.437095)",cycleway
810201304,way,"LINESTRING (5.467759 51.438683, 5.4679 51.438653, 5.467923 51.438651, 5.468717 51.438587, 5.468764 51.43858, 5.468796 51.438571, 5.468832 51.438557, 5.468863 51.438546, 5.468928 51.438524, 5.468977 51.43852, 5.469192 51.4385, 5.469306 51.43849)",cycleway
810201305,way,"LINESTRING (5.468903 51.438801, 5.468896 51.438761, 5.468889 51.438717, 5.468867 51.438624, 5.468863 51.438546)",cycleway
810201306,way,"LINESTRING (5.468903 51.438801, 5.468837 51.438781, 5.468798 51.438769, 5.468689 51.438753, 5.467982 51.438809, 5.467956 51.43881, 5.467877 51.438815, 5.467834 51.438817, 5.467768 51.438818, 5.467656 51.438818, 5.467543 51.438773)",cycleway
812654582,way,"LINESTRING (5.490214 51.467263, 5.49032 51.467256, 5.490371 51.467253, 5.490532 51.467245, 5.490596 51.467241, 5.490747 51.467232)",cycleway
812654583,way,"LINESTRING (5.490185 51.466301, 5.490212 51.466317, 5.490237 51.466353, 5.490304 51.466703, 5.490313 51.466775, 5.490302 51.466876, 5.490212 51.467168, 5.490213 51.467245, 5.490214 51.467263)",cycleway
815466665,way,"LINESTRING (5.47353 51.493183, 5.473373 51.493101)",cycleway
815466666,way,"LINESTRING (5.473373 51.493101, 5.473297 51.493061, 5.473129 51.492952, 5.47286 51.492759, 5.472584 51.49257)",cycleway
816331488,way,"LINESTRING (5.512186 51.448899, 5.512246 51.448786)",cycleway
816331490,way,"LINESTRING (5.512959 51.448901, 5.512504 51.448827, 5.512246 51.448786)",cycleway
817899540,way,"LINESTRING (5.484036 51.436594, 5.48442 51.436408)",cycleway
818046444,way,"LINESTRING (5.486488 51.434668, 5.486339 51.434681, 5.486118 51.434694, 5.485973 51.434702)",cycleway
818444448,way,"LINESTRING (5.499186 51.431949, 5.499059 51.432011, 5.498991 51.432033, 5.49888 51.432055, 5.498713 51.432077, 5.498535 51.432094, 5.49838 51.432103, 5.498182 51.432106, 5.498 51.432105, 5.497854 51.432099, 5.497624 51.432075, 5.497436 51.43205, 5.497137 51.432001, 5.496676 51.431917, 5.496427 51.431875, 5.49617 51.431836, 5.496032 51.431821, 5.495868 51.43181, 5.495711 51.431807, 5.495527 51.431803, 5.495447 51.431793, 5.495278 51.431768)",cycleway
818752838,way,"LINESTRING (5.495278 51.431768, 5.495527 51.431759, 5.49569 51.431758, 5.49588 51.431763, 5.496037 51.431771, 5.496208 51.431792, 5.496226 51.431794, 5.496767 51.431886, 5.497421 51.431998, 5.497566 51.432019, 5.497714 51.432036, 5.497866 51.432047, 5.498097 51.432057, 5.498289 51.432055, 5.498531 51.432043, 5.498723 51.432023, 5.49904 51.431975, 5.499186 51.431949)",cycleway
818795285,way,"LINESTRING (5.484867 51.43465, 5.484782 51.434668, 5.484681 51.434661, 5.484588 51.434647, 5.483961 51.434504, 5.483891 51.43448)",cycleway
818795289,way,"LINESTRING (5.483891 51.43448, 5.48373 51.434423)",cycleway
818831604,way,"LINESTRING (5.485212 51.436087, 5.485133 51.436038)",cycleway
827696959,way,"LINESTRING (5.431406 51.416925, 5.431386 51.416799, 5.431376 51.416656, 5.431364 51.416339, 5.43143 51.416028, 5.431525 51.415659, 5.431543 51.415589, 5.43163 51.415408, 5.431791 51.415283, 5.432087 51.415113, 5.432522 51.414868, 5.432585 51.414833)",cycleway
828360698,way,"LINESTRING (5.459331 51.450182, 5.459379 51.450196, 5.459819 51.450368)",cycleway
829247251,way,"LINESTRING (5.460264 51.429183, 5.460083 51.429166, 5.460049 51.429163, 5.459943 51.429169, 5.459815 51.429202, 5.459528 51.42932, 5.459418 51.429342)",cycleway
829247252,way,"LINESTRING (5.4606 51.429223, 5.460264 51.429183)",cycleway
829247253,way,"LINESTRING (5.461382 51.428839, 5.461348 51.428931, 5.461323 51.428997, 5.461333 51.429049, 5.461569 51.429256, 5.461636 51.429323)",cycleway
829247254,way,"LINESTRING (5.46147 51.428668, 5.461442 51.428713, 5.461413 51.428763, 5.461382 51.428839)",cycleway
829247255,way,"LINESTRING (5.458451 51.429404, 5.459415 51.428949, 5.459558 51.428836, 5.459615 51.428767, 5.459627 51.428739, 5.459645 51.42869)",cycleway
830313918,way,"LINESTRING (5.477759 51.429108, 5.47781 51.429054)",cycleway
830313919,way,"LINESTRING (5.477927 51.429101, 5.477873 51.429152)",cycleway
834191302,way,"LINESTRING (5.392521 51.471766, 5.392545 51.471882, 5.392544 51.472016, 5.392541 51.47214, 5.392507 51.472845, 5.392412 51.47313, 5.3924 51.473286, 5.392409 51.473439, 5.3924 51.474363, 5.392354 51.475221, 5.392336 51.475647, 5.392316 51.47606, 5.392312 51.476452, 5.392276 51.477055, 5.39226 51.477161, 5.392241 51.477252, 5.39219 51.477356, 5.392146 51.477431, 5.392089 51.477535, 5.392068 51.477611, 5.392052 51.477698, 5.392027 51.478141, 5.392028 51.478243, 5.392042 51.478329, 5.392082 51.478455, 5.392154 51.478602, 5.39218 51.478697, 5.392195 51.478804, 5.392162 51.479248)",cycleway
835151215,way,"LINESTRING (5.435078 51.417432, 5.43515 51.417395, 5.435237 51.417295, 5.435277 51.417248, 5.435396 51.417192)",cycleway
835151216,way,"LINESTRING (5.438085 51.419258, 5.438239 51.4191, 5.438375 51.419004)",cycleway
835151217,way,"LINESTRING (5.438113 51.419838, 5.438003 51.419497)",cycleway
835151218,way,"LINESTRING (5.438398 51.41953, 5.438233 51.419708, 5.438113 51.419838)",cycleway
835151219,way,"LINESTRING (5.438375 51.419004, 5.438423 51.419102, 5.438441 51.419301)",cycleway
835151221,way,"LINESTRING (5.4571 51.426083, 5.457162 51.426069, 5.457336 51.426043, 5.457459 51.426027)",cycleway
835151222,way,"LINESTRING (5.456584 51.426513, 5.456712 51.426358, 5.456758 51.42628)",cycleway
835151223,way,"LINESTRING (5.456958 51.426436, 5.456838 51.426459, 5.456584 51.426513)",cycleway
835151226,way,"LINESTRING (5.452853 51.423035, 5.452832 51.423147, 5.452834 51.423173, 5.452831 51.423194)",cycleway
835151227,way,"LINESTRING (5.452608 51.423054, 5.452673 51.423056, 5.452704 51.423052, 5.452853 51.423035)",cycleway
835151228,way,"LINESTRING (5.452831 51.423194, 5.452801 51.423225, 5.45275 51.423254, 5.452627 51.423324, 5.452577 51.423353, 5.452473 51.423412)",cycleway
835151229,way,"LINESTRING (5.452252 51.423271, 5.452289 51.423232, 5.452342 51.4232, 5.452509 51.423096, 5.452572 51.423057, 5.452608 51.423054)",cycleway
835151230,way,"LINESTRING (5.452473 51.423412, 5.45241 51.423421, 5.452164 51.423432)",cycleway
835151231,way,"LINESTRING (5.452164 51.423432, 5.452231 51.423306, 5.452243 51.423288, 5.452252 51.423271)",cycleway
835151234,way,"LINESTRING (5.435459 51.417497, 5.435545 51.417521, 5.436341 51.417648)",cycleway
835151235,way,"LINESTRING (5.436341 51.417648, 5.436466 51.417736)",cycleway
835151237,way,"LINESTRING (5.431406 51.416925, 5.431479 51.416919, 5.431607 51.416914, 5.431708 51.416915, 5.431838 51.416921, 5.432405 51.416998, 5.432483 51.416996, 5.432578 51.416988, 5.432694 51.416974, 5.432805 51.416976, 5.433613 51.417095, 5.433747 51.417128, 5.433838 51.417166, 5.434004 51.417234, 5.434174 51.417266, 5.434284 51.417286, 5.434495 51.417344, 5.434556 51.417356, 5.435033 51.417426, 5.435078 51.417432)",cycleway
835151238,way,"LINESTRING (5.435402 51.417824, 5.435258 51.417866)",cycleway
835151239,way,"LINESTRING (5.435402 51.417824, 5.43532 51.418028, 5.435306 51.418061, 5.435247 51.418179, 5.435134 51.41832, 5.435025 51.418412, 5.434952 51.41846, 5.434835 51.418554, 5.43455 51.418625, 5.434482 51.418661, 5.434225 51.418849, 5.43405 51.418977, 5.433963 51.419046)",cycleway
837249493,way,"LINESTRING (5.486163 51.467438, 5.486236 51.467003)",cycleway
837249494,way,"LINESTRING (5.486365 51.467158, 5.486236 51.467003)",cycleway
837249495,way,"LINESTRING (5.487743 51.468167, 5.487723 51.468517)",cycleway
837249496,way,"LINESTRING (5.487648 51.468103, 5.487743 51.468167)",cycleway
838131337,way,"LINESTRING (5.453926 51.462013, 5.453954 51.461964, 5.453989 51.461925, 5.454024 51.461888, 5.454132 51.461791, 5.454169 51.461757, 5.45421 51.461717, 5.454666 51.461386, 5.455235 51.460854, 5.455896 51.4602, 5.456156 51.459939, 5.456524 51.45957, 5.457367 51.458724, 5.457397 51.458693, 5.45745 51.458638, 5.457479 51.458617, 5.45754 51.458571)",cycleway
843250335,way,"LINESTRING (5.499585 51.447268, 5.499877 51.447204)",cycleway
843250338,way,"LINESTRING (5.500361 51.446878, 5.500278 51.446744, 5.500269 51.44673)",cycleway
843506734,way,"LINESTRING (5.501318 51.44683, 5.501367 51.446838)",cycleway
843506735,way,"LINESTRING (5.500852 51.446901, 5.501318 51.44683)",cycleway
843506736,way,"LINESTRING (5.501367 51.446838, 5.501326 51.446853)",cycleway
843506737,way,"LINESTRING (5.500601 51.446843, 5.500627 51.446863, 5.500644 51.446889, 5.500648 51.446914, 5.500642 51.446938, 5.500626 51.446959, 5.500602 51.446978)",cycleway
843506738,way,"LINESTRING (5.500539 51.446821, 5.500601 51.446843)",cycleway
843506739,way,"LINESTRING (5.500214 51.446576, 5.500312 51.44672)",cycleway
843506740,way,"LINESTRING (5.500146 51.446518, 5.500214 51.446576)",cycleway
843506741,way,"LINESTRING (5.500312 51.44672, 5.500317 51.446731, 5.500336 51.446753, 5.500354 51.446764, 5.500382 51.446776, 5.500481 51.446805, 5.500539 51.446821)",cycleway
843506742,way,"LINESTRING (5.499609 51.447298, 5.499501 51.447302)",cycleway
843506743,way,"LINESTRING (5.499894 51.447236, 5.499609 51.447298)",cycleway
843506744,way,"LINESTRING (5.499501 51.447302, 5.499585 51.447268)",cycleway
843506746,way,"LINESTRING (5.500139 51.447141, 5.500207 51.447117, 5.500249 51.447114, 5.500291 51.44712, 5.500328 51.447132, 5.500359 51.447151, 5.500379 51.447174)",cycleway
843507077,way,"LINESTRING (5.500514 51.447664, 5.500399 51.447402)",cycleway
843507078,way,"LINESTRING (5.500567 51.447709, 5.500514 51.447664)",cycleway
843530036,way,"LINESTRING (5.500567 51.447709, 5.500469 51.447751, 5.500426 51.447777, 5.500367 51.44781, 5.500225 51.447901, 5.50021 51.447911, 5.500186 51.447926, 5.499871 51.448185, 5.499574 51.448476, 5.499556 51.448536, 5.499344 51.448741, 5.4987 51.449529, 5.498677 51.44959)",cycleway
843530038,way,"LINESTRING (5.500567 51.447709, 5.500654 51.447715, 5.500721 51.447723, 5.500938 51.44775, 5.500979 51.447757, 5.502046 51.447943, 5.502478 51.448029, 5.502643 51.44807, 5.503553 51.448366)",cycleway
843531088,way,"LINESTRING (5.501367 51.446838, 5.50143 51.446829, 5.501488 51.446832, 5.501546 51.446846, 5.50159 51.446861, 5.501623 51.446871, 5.501662 51.446883, 5.502018 51.446998)",cycleway
843572066,way,"LINESTRING (5.524665 51.436225, 5.52464 51.436118, 5.5246 51.436107)",cycleway
849291436,way,"LINESTRING (5.458027 51.451516, 5.458142 51.451625, 5.458223 51.451701)",cycleway
849560120,way,"LINESTRING (5.40017 51.450914, 5.400252 51.450839, 5.400289 51.450805)",cycleway
849591678,way,"LINESTRING (5.392147 51.477897, 5.392287 51.477898, 5.392403 51.477894, 5.392512 51.47788, 5.392605 51.477868, 5.392661 51.477852, 5.392692 51.477828, 5.392704 51.477804, 5.392704 51.477778, 5.392691 51.477733, 5.392507 51.477385, 5.392467 51.477345, 5.392401 51.477304, 5.392336 51.477277, 5.392241 51.477252)",cycleway
851916099,way,"LINESTRING (5.487805 51.475526, 5.487652 51.47539)",cycleway
851916100,way,"LINESTRING (5.489081 51.476284, 5.489259 51.476424)",cycleway
851916101,way,"LINESTRING (5.490682 51.475633, 5.490901 51.475614, 5.491039 51.475602, 5.492649 51.475496, 5.492684 51.475494, 5.492721 51.475492)",cycleway
851916102,way,"LINESTRING (5.487651 51.476138, 5.487646 51.476092, 5.487642 51.476056)",cycleway
851916103,way,"LINESTRING (5.489304 51.476059, 5.489167 51.476066, 5.489102 51.476068, 5.488977 51.476044, 5.488945 51.476044)",cycleway
851916105,way,"LINESTRING (5.484342 51.476162, 5.484306 51.476129, 5.484303 51.476097, 5.484297 51.476023, 5.484304 51.475956, 5.484368 51.475896, 5.484479 51.475725)",cycleway
851916106,way,"LINESTRING (5.486584 51.476121, 5.48561 51.476114, 5.484706 51.476152)",cycleway
851916107,way,"LINESTRING (5.486584 51.476121, 5.486426 51.476048)",cycleway
851916114,way,"LINESTRING (5.479683 51.475853, 5.479843 51.47604, 5.479872 51.476073)",cycleway
851916118,way,"LINESTRING (5.479517 51.476284, 5.479487 51.476258, 5.479485 51.476216, 5.479483 51.476152, 5.47949 51.476081)",cycleway
851916119,way,"LINESTRING (5.477286 51.476243, 5.477281 51.476156)",cycleway
851916122,way,"LINESTRING (5.470689 51.4763, 5.470687 51.476337, 5.470678 51.476382, 5.470666 51.476445, 5.47063 51.476647, 5.470535 51.477567, 5.470526 51.477677, 5.47052 51.477747, 5.470373 51.47917, 5.470167 51.481229, 5.470154 51.481358)",cycleway
852563169,way,"LINESTRING (5.495611 51.486289, 5.49574 51.48633)",cycleway
861295706,way,"LINESTRING (5.45321 51.471816, 5.452703 51.472424)",cycleway
866319123,way,"LINESTRING (5.42937 51.422487, 5.429426 51.422531, 5.429441 51.422554, 5.429522 51.422668, 5.429584 51.422741, 5.429622 51.422784)",cycleway
866320927,way,"LINESTRING (5.42937 51.422487, 5.429321 51.422453, 5.429273 51.422431, 5.427854 51.421952)",cycleway
866320928,way,"LINESTRING (5.429622 51.422784, 5.429553 51.422761, 5.429528 51.422745, 5.429471 51.422661, 5.429385 51.422534, 5.42937 51.422487)",cycleway
866320929,way,"LINESTRING (5.430812 51.423153, 5.430566 51.423074, 5.430228 51.422968, 5.429622 51.422784)",cycleway
867312882,way,"LINESTRING (5.406471 51.455016, 5.406484 51.455033, 5.406518 51.455077, 5.406515 51.455113, 5.406441 51.455167, 5.406166 51.455333, 5.406096 51.455392, 5.406065 51.455446, 5.406065 51.455498, 5.406087 51.455544, 5.406138 51.455634)",cycleway
868254967,way,"LINESTRING (5.447901 51.478949, 5.448011 51.478849)",cycleway
869741288,way,"LINESTRING (5.455925 51.433732, 5.455983 51.433633, 5.456014 51.433623)",cycleway
869741290,way,"LINESTRING (5.461872 51.435978, 5.46179 51.435973, 5.46174 51.435952, 5.461656 51.435929)",cycleway
869741291,way,"LINESTRING (5.455078 51.431577, 5.454781 51.43183, 5.454622 51.431985, 5.454472 51.43214, 5.454405 51.432215)",cycleway
871641406,way,"LINESTRING (5.392732 51.47085, 5.392512 51.470906, 5.392401 51.470933)",cycleway
871879741,way,"LINESTRING (5.391715 51.471097, 5.391613 51.471134, 5.3915 51.471172, 5.391314 51.471241, 5.390874 51.471399)",cycleway
872339460,way,"LINESTRING (5.48021 51.404723, 5.480059 51.403908)",cycleway
